"district","type","extraction_template","pathrepl","noderepl","varrepl","typerepl","final"
"69","IrrigSupDirectFlow","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""69_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""69*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""69_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""69*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""69_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""69*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""69_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""69*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")"
"70","IrrigSupDirectFlow","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""70_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""70*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""70_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""70*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""70_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""70*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""70_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""70*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")"
"71","IrrigSupDirectFlow","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""71_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""71*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""71_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""71*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""71_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""71*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""71_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""71*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")"
"72","IrrigSupDirectFlow","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""72_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""72*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""72_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""72*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""72_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""72*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""72_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""72*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")"
"73","IrrigSupDirectFlow","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""73_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""73*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""73_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""73*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""73_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""73*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""73_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""73*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")"
"77","IrrigSupDirectFlow","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""77_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""77*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""77_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""77*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""77_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""77*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""77_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""77*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")"
"78","IrrigSupDirectFlow","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""78_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""78*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""78_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""78*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""78_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""78*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""78_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""78*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")"
"80","IrrigSupDirectFlow","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""80_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""80*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""80_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""80*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""80_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""80*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""80_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""80*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")"
"99","IrrigSupDirectFlow","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""99_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""99*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""99_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""99*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""99_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""99*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""99_AGG_IrrigSupDirectFlow"",AddTSList=AllMatchingTSID,AddTSID=""99*IrrigSupDirectFlow*"",HandleMissingHow=""IgnoreMissing"")"
NA,"IrrigSupDirectFlow","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")",NA,NA,NA,NA
"01","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""01_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""01*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""01_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""01*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""01_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""01*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""01_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""01*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"02","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""02_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""02*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""02_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""02*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""02_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""02*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""02_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""02*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"04","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""04_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""04*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""04_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""04*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""04_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""04*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""04_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""04*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"05","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""05_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""05*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""05_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""05*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""05_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""05*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""05_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""05*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"06","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""06_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""06*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""06_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""06*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""06_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""06*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""06_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""06*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"07","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""07_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""07*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""07_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""07*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""07_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""07*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""07_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""07*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"08","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""08_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""08*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""08_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""08*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""08_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""08*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""08_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""08*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"09","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""09_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""09*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""09_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""09*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""09_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""09*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""09_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""09*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"23","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""23_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""23*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""23_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""23*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""23_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""23*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""23_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""23*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"28","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""28_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""28*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""28_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""28*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""28_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""28*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""28_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""28*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"29","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""29_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""29*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""29_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""29*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""29_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""29*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""29_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""29*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"30","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""30_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""30*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""30_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""30*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""30_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""30*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""30_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""30*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"31","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""31_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""31*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""31_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""31*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""31_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""31*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""31_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""31*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"32","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""32_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""32*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""32_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""32*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""32_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""32*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""32_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""32*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"33","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""33_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""33*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""33_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""33*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""33_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""33*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""33_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""33*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"34","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""34_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""34*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""34_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""34*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""34_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""34*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""34_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""34*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"36","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""36_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""36*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""36_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""36*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""36_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""36*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""36_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""36*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
"37","MunDemand","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""NODEREPL_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""NODEREPL*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""37_AGG_VARREPL"",AddTSList=AllMatchingTSID,AddTSID=""37*VARREPL*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""37_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""37*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""37_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""37*MunDemand*"",HandleMissingHow=""IgnoreMissing"")","Add(TSID=""37_AGG_MunDemand"",AddTSList=AllMatchingTSID,AddTSID=""37*MunDemand*"",HandleMissingHow=""IgnoreMissing"")"
