Date,09_AGG_IrrigDemand,09_AGG_IrrigSupply,09_AGG_IrrigShortage,09_AGG_IrrigSupDirectFlow,09_AGG_MunDemand,09_AGG_MunSupply,09_AGG_MunShortage,0900731_D_IrrigDemand,0900731_D_IrrigSupply,0900731_D_IrrigShortage,0900731_D_IrrigSupDirectFlow,0900535_IrrigDemand,0900535_IrrigSupply,0900535_IrrigShortage,0900535_IrrigSupDirectFlow,0900752_IrrigDemand,0900752_IrrigSupply,0900752_IrrigShortage,0900752_IrrigSupDirectFlow,0900767_IrrigDemand,0900767_IrrigSupply,0900767_IrrigShortage,0900767_IrrigSupDirectFlow,0900958_IrrigDemand,0900958_IrrigSupply,0900958_IrrigShortage,0900958_IrrigSupDirectFlow,09_ADP003_IrrigDemand,09_ADP003_IrrigSupply,09_ADP003_IrrigShortage,09_ADP003_IrrigSupDirectFlow,09_ASI_TH_MunDemand,09_ASI_TH_MunSupply,09_ASI_TH_MunShortage,09_AMP001_I_MunDemand,09_AMP001_I_MunSupply,09_AMP001_I_MunShortage,09_AMP001_O_MunDemand,09_AMP001_O_MunSupply,09_AMP001_O_MunShortage
1981-05,523.0000,523.1400,0.0000,523.0000,196.6300,196.6200,0.0100,282.0000,282.0000,0.0000,282.0000,10.0000,10.0000,0.0000,10.0000,13.0000,13.0000,0.0000,13.0000,31.0000,31.0000,0.0000,31.0000,182.0000,182.0000,0.0000,182.0000,5.0000,5.1400,0.0000,5.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1981-06,1412.0001,1457.7700,.0001,1412.0001,231.4600,231.4500,0.0100,725.0001,767.3000,0.0000,725.0001,21.0000,21.0000,0.0000,21.0000,33.0000,33.0000,0.0000,33.0000,88.0000,91.4700,0.0000,88.0000,527.0000,527.0000,.0001,527.0000,18.0000,18.0000,0.0000,18.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1981-07,1236.0000,1292.3019,.0001,1236.0000,240.1700,240.1600,0.0100,633.0000,688.5640,0.0000,633.0000,17.0000,17.7380,0.0000,17.0000,29.0000,29.0000,0.0000,29.0000,70.0000,70.0000,0.0000,70.0000,472.0000,472.0000,.0001,472.0000,15.0000,15.0000,.0000,15.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1981-08,1078.0001,1088.9520,0.0000,1078.0001,214.0400,214.0300,0.0100,578.0001,588.6240,0.0000,578.0001,13.0000,13.3280,0.0000,13.0000,31.0000,31.0000,0.0000,31.0000,41.0000,41.0000,0.0000,41.0000,407.0000,407.0000,0.0000,407.0000,8.0000,8.0000,0.0000,8.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1981-09,1146.0000,1107.9599,43.0001,1102.9999,179.2100,179.2000,0.0100,620.0000,624.9600,0.0000,620.0000,14.0000,0.0000,14.0000,0.0000,30.0000,30.0000,0.0000,30.0000,52.0000,23.0000,29.0000,23.0000,420.0000,419.9999,.0001,419.9999,10.0000,10.0000,0.0000,10.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
1981-10,595.0000,601.9560,28.0000,567.0000,126.9500,126.9400,0.0100,317.0000,351.0360,0.0000,317.0000,8.0000,0.0000,8.0000,0.0000,8.0000,8.9200,0.0000,8.0000,20.0000,0.0000,20.0000,0.0000,240.0000,240.0000,0.0000,240.0000,2.0000,2.0000,0.0000,2.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1981-11,48.0000,50.7000,0.0000,48.0000,65.9900,65.9800,0.0100,25.0000,27.7000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,23.0000,0.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1981-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1982-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1982-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1982-03,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1982-04,1085.0000,950.0555,134.9445,950.0555,144.3700,144.3600,0.0100,550.0000,550.0000,0.0000,550.0000,16.0000,16.0000,0.0000,16.0000,9.0000,9.0000,0.0000,9.0000,24.0000,24.0000,0.0000,24.0000,486.0000,351.0555,134.9445,351.0555,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,78.3800,78.3800,0.0000
1982-05,563.0000,563.0000,0.0000,563.0000,196.6300,196.6200,0.0100,285.0000,285.0000,0.0000,285.0000,11.0000,11.0000,0.0000,11.0000,12.0000,12.0000,0.0000,12.0000,63.0000,63.0000,0.0000,63.0000,183.0000,183.0000,0.0000,183.0000,9.0000,9.0000,0.0000,9.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1982-06,1007.0000,1041.6320,0.0000,1007.0000,231.4600,231.4500,0.0100,551.0000,551.0000,0.0000,551.0000,14.0000,14.0000,0.0000,14.0000,26.0000,26.0000,0.0000,26.0000,73.0000,79.7700,0.0000,73.0000,328.0000,355.5920,0.0000,328.0000,15.0000,15.2700,0.0000,15.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1982-07,1109.0000,1159.3420,0.0000,1109.0000,240.1700,240.1600,0.0100,572.9999,583.0840,0.0000,572.9999,15.0000,15.7100,0.0000,15.0000,42.0000,42.0000,0.0000,42.0000,80.0000,87.2000,0.0000,80.0000,382.0000,414.3480,0.0000,382.0000,17.0000,17.0000,0.0000,17.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1982-08,850.0000,859.8630,0.0000,850.0000,214.0400,214.0300,0.0100,464.0000,467.7120,0.0000,464.0000,10.0000,11.1400,0.0000,10.0000,32.0000,32.0000,0.0000,32.0000,38.0000,38.4000,0.0000,38.0000,298.0000,302.6110,0.0000,298.0000,8.0000,8.0000,0.0000,8.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1982-09,640.0000,650.8640,0.0000,640.0000,179.2100,179.2000,0.0100,344.0000,353.7520,0.0000,344.0000,8.0000,9.1120,0.0000,8.0000,21.0000,21.0000,0.0000,21.0000,28.0000,28.0000,0.0000,28.0000,232.0000,232.0000,0.0000,232.0000,7.0000,7.0000,0.0000,7.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
1982-10,258.0000,273.6080,.0000,258.0000,126.9500,126.9400,0.0100,137.0000,151.5960,0.0000,137.0000,3.0000,3.5420,0.0000,3.0000,3.0000,3.4700,0.0000,3.0000,10.0000,10.0000,0.0000,10.0000,103.0000,103.0000,.0000,103.0000,2.0000,2.0000,0.0000,2.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1982-11,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1982-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1983-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1983-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1983-03,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1983-04,40.0000,40.0000,0.0000,40.0000,144.3700,144.3600,0.0100,21.0000,21.0000,0.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,19.0000,0.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,78.3800,78.3800,0.0000
1983-05,445.0000,445.0000,0.0000,445.0000,196.6300,196.6200,0.0100,219.0000,219.0000,0.0000,219.0000,7.0000,7.0000,0.0000,7.0000,6.0000,6.0000,0.0000,6.0000,56.0000,56.0000,0.0000,56.0000,153.0000,153.0000,0.0000,153.0000,4.0000,4.0000,0.0000,4.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1983-06,730.0000,747.5520,0.0000,730.0000,231.4600,231.4500,0.0100,378.0000,378.0000,0.0000,378.0000,15.0000,15.0000,0.0000,15.0000,17.0000,17.0000,0.0000,17.0000,71.0000,75.7900,0.0000,71.0000,233.0000,245.7620,0.0000,233.0000,16.0000,16.0000,0.0000,16.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1983-07,1037.0001,1055.4441,0.0000,1037.0001,240.1700,240.1600,0.0100,578.0001,578.0001,0.0000,578.0001,11.0000,11.6540,0.0000,11.0000,29.0000,29.0000,0.0000,29.0000,58.0000,61.4200,0.0000,58.0000,348.0000,361.8300,0.0000,348.0000,13.0000,13.5400,0.0000,13.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1983-08,1173.0000,1174.6600,0.0000,1173.0000,214.0400,214.0300,0.0100,659.0000,659.0000,0.0000,659.0000,15.0000,15.7100,0.0000,15.0000,32.0000,32.0000,0.0000,32.0000,55.0000,55.9500,0.0000,55.0000,402.0000,402.0000,0.0000,402.0000,10.0000,10.0000,0.0000,10.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1983-09,1218.0000,1216.4640,2.9160,1210.0000,179.2100,179.2000,0.0100,691.0000,691.0000,0.0000,691.0000,14.0000,11.0840,2.9160,6.0000,32.0000,32.0000,0.0000,32.0000,62.0000,63.3800,0.0000,62.0000,407.0000,407.0000,0.0000,407.0000,12.0000,12.0000,0.0000,12.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
1983-10,749.0000,793.7200,0.0000,749.0000,126.9500,126.9400,0.0100,395.0000,437.6600,0.0000,395.0000,10.0000,11.1400,0.0000,10.0000,10.0000,10.9000,0.0000,10.0000,37.0000,37.0200,0.0000,37.0000,292.0000,292.0000,0.0000,292.0000,5.0000,5.0000,0.0000,5.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1983-11,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1983-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1984-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1984-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1984-03,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1984-04,252.0000,252.0000,0.0000,252.0000,144.3700,144.3600,0.0100,125.0000,125.0000,0.0000,125.0000,5.0000,5.0000,0.0000,5.0000,2.0000,2.0000,0.0000,2.0000,13.0000,13.0000,0.0000,13.0000,107.0000,107.0000,0.0000,107.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,78.3800,78.3800,0.0000
1984-05,1900.0001,1900.0000,.0001,1900.0000,196.6300,196.6200,0.0100,994.0001,994.0001,0.0000,994.0001,30.0000,30.0000,0.0000,30.0000,27.0000,27.0000,0.0000,27.0000,144.0000,144.0000,0.0000,144.0000,688.0000,687.9999,.0001,687.9999,17.0000,17.0000,0.0000,17.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1984-06,886.0000,907.5100,0.0000,886.0000,231.4600,231.4500,0.0100,467.0000,467.0000,0.0000,467.0000,18.0000,18.0000,0.0000,18.0000,20.0000,20.0000,0.0000,20.0000,79.0000,84.7100,0.0000,79.0000,285.0000,300.4900,0.0000,285.0000,17.0000,17.3100,0.0000,17.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1984-07,1394.9999,1444.1359,0.0000,1394.9999,240.1700,240.1600,0.0100,772.9999,773.0000,0.0000,773.0000,17.0000,17.7380,0.0000,17.0000,42.0000,42.0000,0.0000,42.0000,88.0000,93.1200,0.0000,88.0000,457.0000,499.8979,0.0000,456.9999,18.0000,18.3800,0.0000,18.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1984-08,798.0000,823.0200,0.0000,798.0000,214.0400,214.0300,0.0100,465.0000,465.0000,0.0000,465.0000,9.0000,9.6260,0.0000,9.0000,24.0000,24.0000,0.0000,24.0000,11.0000,11.3900,0.0000,11.0000,286.0000,310.0040,0.0000,286.0000,3.0000,3.0000,0.0000,3.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1984-09,872.0000,895.3060,0.0000,872.0000,179.2100,179.2000,0.0100,491.0000,491.0000,0.0000,491.0000,11.0000,11.6540,0.0000,11.0000,24.0000,24.0000,0.0000,24.0000,45.0000,46.0500,0.0000,45.0000,293.0000,314.6020,0.0000,293.0000,8.0000,8.0000,0.0000,8.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
1984-10,3.0000,3.5240,0.0000,3.0000,126.9500,126.9400,0.0100,3.0000,3.5240,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1984-11,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1984-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1985-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1985-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1985-03,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1985-04,1310.0000,1309.9999,.0001,1309.9999,144.3700,144.3600,0.0100,662.0000,662.0000,0.0000,662.0000,21.0000,21.0000,0.0000,21.0000,11.0000,11.0000,0.0000,11.0000,0.0000,0.0000,0.0000,0.0000,614.0000,613.9999,.0001,613.9999,2.0000,2.0000,0.0000,2.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,78.3800,78.3800,0.0000
1985-05,1299.0000,1298.9999,.0001,1298.9999,196.6300,196.6200,0.0100,693.0000,693.0000,0.0000,693.0000,25.0000,25.0000,0.0000,25.0000,31.0000,31.0000,0.0000,31.0000,95.0000,95.0000,0.0000,95.0000,440.0000,439.9999,.0001,439.9999,15.0000,15.0000,.0000,15.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1985-06,1287.0000,1330.9940,0.0000,1287.0000,231.4600,231.4500,0.0100,707.0000,707.0000,0.0000,707.0000,18.0000,18.0000,0.0000,18.0000,33.0000,33.0000,0.0000,33.0000,93.0000,101.5700,0.0000,93.0000,416.0000,450.8240,0.0000,416.0000,20.0000,20.6000,0.0000,20.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1985-07,1067.0001,1115.2679,0.0000,1067.0001,240.1700,240.1600,0.0100,555.0001,564.9399,0.0000,555.0001,13.0000,13.6820,0.0000,13.0000,42.0000,42.0000,0.0000,42.0000,68.0000,74.3200,0.0000,68.0000,374.0000,405.2360,0.0000,374.0000,15.0000,15.0900,0.0000,15.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1985-08,1252.0000,1299.9139,0.0000,1252.0000,214.0400,214.0300,0.0100,678.0000,683.4240,0.0000,678.0000,14.0000,15.1960,0.0000,14.0000,47.0000,47.0000,0.0000,47.0000,52.0000,55.4800,0.0000,52.0000,451.0000,488.8140,0.0000,451.0000,10.0000,10.0000,0.0000,10.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1985-09,627.0000,658.5780,0.0000,627.0000,179.2100,179.2000,0.0100,346.0000,355.7680,0.0000,346.0000,8.0000,9.1120,0.0000,8.0000,21.0000,21.0000,0.0000,21.0000,12.0000,12.8800,0.0000,12.0000,237.0000,256.8180,0.0000,237.0000,3.0000,3.0000,0.0000,3.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
1985-10,478.0000,529.9300,0.0000,478.0000,126.9500,126.9400,0.0100,250.0000,277.0000,0.0000,250.0000,7.0000,7.5980,0.0000,7.0000,7.0000,7.4300,0.0000,7.0000,23.0000,25.2700,0.0000,23.0000,188.0000,209.6320,0.0000,188.0000,3.0000,3.0000,0.0000,3.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,60.9600,60.9600,0.0000
1985-11,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1985-12,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1986-01,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1986-02,0.0000,0.0000,0.0000,0.0000,65.9900,65.9800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1986-03,342.0000,379.5580,0.0000,342.0000,65.9900,65.9800,0.0100,185.0000,204.9800,0.0000,185.0000,5.0000,5.5700,0.0000,5.0000,5.0000,5.4500,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,147.0000,163.5580,0.0000,147.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,0.0000,0.0000,0.0000
1986-04,852.0000,852.0000,0.0000,852.0000,144.3700,144.3600,0.0100,464.0000,464.0000,0.0000,464.0000,16.0000,16.0000,0.0000,16.0000,10.0000,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,359.0000,359.0000,0.0000,359.0000,3.0000,3.0000,0.0000,3.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,78.3800,78.3800,0.0000
1986-05,1227.0000,1227.0000,.0000,1227.0000,196.6300,196.6200,0.0100,638.0000,638.0000,0.0000,638.0000,19.0000,19.0000,0.0000,19.0000,18.0000,18.0000,0.0000,18.0000,91.0000,91.0000,0.0000,91.0000,450.0000,450.0000,.0000,450.0000,11.0000,11.0000,0.0000,11.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,130.6400,130.6400,0.0000
1986-06,1408.0001,1440.2441,0.0000,1408.0001,231.4600,231.4500,0.0100,759.0001,759.0001,0.0000,759.0001,27.0000,27.0000,0.0000,27.0000,30.0000,30.0000,0.0000,30.0000,95.0000,101.5500,0.0000,95.0000,476.0000,501.6639,0.0000,475.9999,21.0000,21.0300,0.0000,21.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,165.4700,165.4700,0.0000
1986-07,1176.0000,1217.4460,0.0000,1176.0000,240.1700,240.1600,0.0100,651.0000,651.0000,0.0000,651.0000,13.0000,13.6820,0.0000,13.0000,33.0000,33.0000,0.0000,33.0000,81.0000,85.6900,0.0000,81.0000,381.0000,416.8340,0.0000,381.0000,17.0000,17.2400,0.0000,17.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,174.1800,174.1800,0.0000
1986-08,1207.0000,1243.5559,0.0000,1206.9999,214.0400,214.0300,0.0100,688.9999,688.9999,0.0000,688.9999,15.0000,15.7100,0.0000,15.0000,36.0000,36.0000,0.0000,36.0000,45.0000,46.0500,0.0000,45.0000,414.0000,448.7960,0.0000,414.0000,8.0000,8.0000,0.0000,8.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,148.0500,148.0500,0.0000
1986-09,1006.0000,1032.8420,0.0000,1006.0000,179.2100,179.2000,0.0100,567.0000,567.0000,0.0000,567.0000,12.0000,13.1680,0.0000,12.0000,28.0000,28.0000,0.0000,28.0000,53.0000,53.9700,0.0000,53.0000,336.0000,360.7040,0.0000,336.0000,10.0000,10.0000,0.0000,10.0000,0.0100,0.0000,0.0100,65.9800,65.9800,0.0000,113.2200,113.2200,0.0000
