Date,38_AGG_IrrigDemand,38_AGG_IrrigSupply,38_AGG_IrrigShortage,38_AGG_IrrigSupDirectFlow,38_AGG_MunDemand,38_AGG_MunSupply,38_AGG_MunShortage,38_ADC033_IrrigDemand,38_ADC034_IrrigDemand,38_ADC035_IrrigDemand,38_ADC036_IrrigDemand,38_ADC037_IrrigDemand,38_ADC038_IrrigDemand,38_ADC039_IrrigDemand,38_ADC040_IrrigDemand,38_ADC033_IrrigSupply,38_ADC034_IrrigSupply,38_ADC035_IrrigSupply,38_ADC036_IrrigSupply,38_ADC037_IrrigSupply,38_ADC038_IrrigSupply,38_ADC039_IrrigSupply,38_ADC040_IrrigSupply,38_ADC033_IrrigShortage,38_ADC034_IrrigShortage,38_ADC035_IrrigShortage,38_ADC036_IrrigShortage,38_ADC037_IrrigShortage,38_ADC038_IrrigShortage,38_ADC039_IrrigShortage,38_ADC040_IrrigShortage,38_ADC033_IrrigSupDirectFlow,38_ADC034_IrrigSupDirectFlow,38_ADC035_IrrigSupDirectFlow,38_ADC036_IrrigSupDirectFlow,38_ADC037_IrrigSupDirectFlow,38_ADC038_IrrigSupDirectFlow,38_ADC039_IrrigSupDirectFlow,38_ADC040_IrrigSupDirectFlow,3800880_D_IrrigDemand,3800880_D_IrrigSupply,3800880_D_IrrigShortage,3800880_D_IrrigSupDirectFlow,3801096_D_IrrigDemand,3801096_D_IrrigSupply,3801096_D_IrrigShortage,3801096_D_IrrigSupDirectFlow,3803713M1_MunDemand,3803713M1_MunSupply,3803713M1_MunShortage,3803713M2_MunDemand,3803713M2_MunSupply,3803713M2_MunShortage
1991-07,17701.9998,17709.9029,0.0000,17701.9998,1130.0000,1130.0000,0.0000,2307.0000,3488.0000,1503.0000,1826.0000,3731.9998,1984.0000,1028.0000,399.0000,2307.0000,3488.0000,1503.0000,1826.0000,3732.0513,1984.0000,1028.0000,399.0510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2307.0000,3488.0000,1503.0000,1826.0000,3731.9998,1984.0000,1028.0000,399.0000,967.0000,974.8007,0.0000,967.0001,468.0000,468.0000,0.0000,468.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1991-08,15579.0002,15165.7175,413.3706,14853.0001,1130.0000,1130.0000,0.0000,1877.0000,3147.0000,946.0000,1483.0000,3692.0000,1923.0001,963.0000,340.0000,1877.0000,3147.0000,946.0000,1483.0000,3692.0442,1923.0001,963.0000,340.0438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1877.0000,3147.0000,946.0000,1483.0000,3692.0000,1923.0001,963.0000,340.0000,803.0001,389.6294,413.3706,77.0000,405.0000,405.0000,0.0000,405.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1991-09,12443.0000,12446.4368,.0001,12442.9999,1130.0001,1130.0001,0.0000,1492.0000,2586.0002,770.9999,1144.0000,3413.9998,1100.0000,889.0000,320.0000,1492.0000,2586.0002,770.9999,1144.0000,3414.0239,1099.9999,889.0000,320.0238,0.0000,0.0000,0.0000,0.0000,0.0000,.0001,0.0000,0.0000,1492.0000,2586.0002,770.9999,1144.0000,3413.9998,1099.9999,889.0000,320.0000,422.0000,425.3890,0.0000,422.0001,305.0000,305.0000,0.0000,305.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
1991-10,7976.0001,7813.0141,163.0000,7812.9998,1130.0000,1130.0000,0.0000,860.0000,1438.0000,364.0000,642.0001,2333.0000,812.0000,673.0000,321.0000,860.0000,1438.0000,364.0000,642.0001,2333.0068,812.0000,673.0000,321.0072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,860.0000,1438.0000,364.0000,642.0001,2332.9998,812.0000,673.0000,321.0000,261.0000,98.0000,163.0000,98.0000,272.0000,272.0000,0.0000,272.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1991-11,415.0000,415.0000,0.0000,415.0000,1084.0000,1084.0000,0.0000,119.0000,0.0000,91.0000,0.0000,198.0000,4.0000,3.0000,0.0000,119.0000,0.0000,91.0000,0.0000,198.0000,4.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.0000,0.0000,91.0000,0.0000,198.0000,4.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,934.0000,934.0000,0.0000
1991-12,423.0000,423.0000,0.0000,423.0000,1130.0000,1130.0000,0.0000,123.0000,0.0000,94.0000,0.0000,203.0000,0.0000,3.0000,0.0000,123.0000,0.0000,94.0000,0.0000,203.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.0000,0.0000,94.0000,0.0000,203.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1992-01,420.0000,420.0000,0.0000,420.0000,1130.0000,1130.0000,0.0000,123.0000,0.0000,94.0000,0.0000,203.0000,0.0000,0.0000,0.0000,123.0000,0.0000,94.0000,0.0000,203.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.0000,0.0000,94.0000,0.0000,203.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1992-02,403.0000,403.0000,0.0000,403.0000,1130.0000,1130.0000,0.0000,115.0000,0.0000,88.0000,0.0000,200.0000,0.0000,0.0000,0.0000,115.0000,0.0000,88.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.0000,0.0000,88.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1992-03,1530.0000,1339.0030,191.0000,1339.0000,1130.0000,1130.0000,0.0000,123.0000,0.0000,94.0000,0.0000,750.0000,108.0000,37.0000,29.0000,123.0000,0.0000,94.0000,0.0000,750.0015,108.0000,37.0000,29.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.0000,0.0000,94.0000,0.0000,750.0000,108.0000,37.0000,29.0000,300.0000,109.0000,191.0000,109.0000,89.0000,89.0000,0.0000,89.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1992-04,3114.0000,3152.2313,0.0000,3114.0000,1130.0001,1130.0001,0.0000,236.0000,296.0000,98.0000,124.0000,935.0000,327.0000,365.0000,133.0000,236.0000,296.0000,98.0000,124.0000,935.0214,343.2884,386.9000,133.0215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,236.0000,296.0000,98.0000,124.0000,935.0000,327.0000,365.0000,133.0000,400.0000,400.0000,0.0000,400.0000,200.0000,200.0000,0.0000,200.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
1992-05,11394.0001,11394.0383,.0001,11394.0000,1180.0000,1180.0000,0.0000,1629.0001,1585.0000,766.0000,1122.0000,3048.0000,1052.0000,1012.9999,530.0000,1629.0001,1585.0000,765.9999,1122.0000,3048.0190,1052.0000,1012.9999,530.0192,0.0000,0.0000,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,1629.0001,1585.0000,765.9999,1122.0000,3048.0000,1052.0000,1012.9999,530.0000,472.0000,472.0000,0.0000,472.0000,177.0000,177.0000,0.0000,177.0000,200.0000,200.0000,0.0000,980.0000,980.0000,0.0000
1992-06,17913.9996,17914.0825,0.0000,17913.9996,1130.0001,1130.0001,0.0000,2527.0000,3488.0000,1386.0000,1940.9999,3790.9998,1689.0000,1345.0000,370.0000,2527.0000,3488.0000,1386.0000,1940.9999,3791.0415,1689.0000,1345.0000,370.0411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2527.0000,3488.0000,1386.0000,1940.9999,3790.9998,1689.0000,1345.0000,370.0000,902.0000,902.0000,0.0000,902.0000,475.0000,475.0000,0.0000,475.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
1992-07,15735.0001,15741.8380,0.0000,15735.0002,1130.0000,1130.0000,0.0000,2005.0001,3233.0000,1245.0000,1670.0000,3870.0000,1302.0000,898.0000,265.0000,2005.0001,3233.0000,1245.0000,1670.0000,3870.0449,1302.0000,898.0000,265.0445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2005.0001,3233.0000,1245.0000,1670.0000,3870.0000,1302.0000,898.0000,265.0000,837.0000,843.7484,0.0000,837.0001,410.0000,410.0000,0.0000,410.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1992-08,14042.9998,13945.0074,101.4731,13927.0488,1130.0000,1130.0000,0.0000,1831.0000,3087.0000,997.9999,1432.9999,3469.0000,1008.0000,902.0000,192.0000,1831.0000,3087.0000,997.9999,1432.9999,3469.0415,1008.0000,902.0000,195.4392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1831.0000,3087.0000,997.9999,1432.9999,3469.0000,1008.0000,902.0000,192.0000,745.0000,643.5269,101.4731,629.0490,378.0000,378.0000,0.0000,378.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1992-09,10834.9998,10838.1074,.0002,10834.9995,1130.0001,1130.0001,0.0000,1375.0000,2386.0000,655.0000,1050.0000,3056.9998,761.0000,793.0000,104.0000,1375.0000,2385.9998,655.0000,1050.0000,3057.0212,761.0000,793.0000,104.0211,0.0000,.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1375.0000,2385.9998,655.0000,1050.0000,3056.9998,761.0000,793.0000,104.0000,382.0000,385.0652,0.0000,382.0000,272.0000,272.0000,0.0000,272.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
1992-10,7731.0000,7731.0155,0.0000,7730.9998,1130.0000,1130.0000,0.0000,839.9999,1415.0001,355.0000,624.9999,2633.0000,681.0000,623.0000,78.0000,839.9999,1415.0001,355.0000,624.9999,2633.0076,681.0000,623.0000,78.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,839.9999,1415.0001,355.0000,624.9999,2632.9998,681.0000,623.0000,78.0000,261.0000,261.0000,0.0000,261.0000,220.0000,220.0000,0.0000,220.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1992-11,844.0000,844.0000,0.0000,844.0000,1084.0000,1084.0000,0.0000,163.0000,11.0000,90.0000,20.0000,398.0000,16.0000,3.0000,0.0000,163.0000,11.0000,90.0000,20.0000,398.0000,16.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0000,11.0000,90.0000,20.0000,398.0000,16.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.0000,143.0000,0.0000,143.0000,150.0000,150.0000,0.0000,934.0000,934.0000,0.0000
1992-12,748.0000,748.0000,0.0000,748.0000,1130.0000,1130.0000,0.0000,123.0000,0.0000,93.0000,0.0000,369.0000,12.0000,3.0000,0.0000,123.0000,0.0000,93.0000,0.0000,369.0000,12.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.0000,0.0000,93.0000,0.0000,369.0000,12.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.0000,148.0000,0.0000,148.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1993-01,745.0000,745.0000,0.0000,745.0000,1130.0000,1130.0000,0.0000,123.0000,0.0000,93.0000,0.0000,369.0000,12.0000,0.0000,0.0000,123.0000,0.0000,93.0000,0.0000,369.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.0000,0.0000,93.0000,0.0000,369.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.0000,148.0000,0.0000,148.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1993-02,672.0000,672.0000,0.0000,672.0000,1130.0000,1130.0000,0.0000,111.0000,0.0000,84.0000,0.0000,333.0000,11.0000,0.0000,0.0000,111.0000,0.0000,84.0000,0.0000,333.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.0000,0.0000,84.0000,0.0000,333.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,133.0000,133.0000,0.0000,133.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1993-03,806.0000,806.0000,0.0000,806.0000,1130.0000,1130.0000,0.0000,123.0000,0.0000,154.0000,0.0000,369.0000,12.0000,0.0000,0.0000,123.0000,0.0000,154.0000,0.0000,369.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.0000,0.0000,154.0000,0.0000,369.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.0000,148.0000,0.0000,148.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1993-04,1039.0000,1040.1223,0.0000,1039.0000,1130.0001,1130.0001,0.0000,150.0000,6.0000,157.0000,0.0000,473.0000,58.0000,22.0000,23.0000,150.0000,6.0000,157.0000,0.0000,473.0012,58.0000,23.1200,23.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,6.0000,157.0000,0.0000,473.0000,58.0000,22.0000,23.0000,7.0000,7.0000,0.0000,7.0000,143.0000,143.0000,0.0000,143.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
1993-05,7321.0000,7321.0213,.0001,7320.9997,1180.0000,1180.0000,0.0000,1058.0000,919.0000,537.0000,600.0000,2091.0000,825.0000,597.0000,170.0000,1058.0000,919.0000,536.9999,600.0000,2091.0107,825.0000,597.0000,170.0106,0.0000,0.0000,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,1058.0000,919.0000,536.9999,600.0000,2090.9998,825.0000,597.0000,170.0000,422.0000,422.0000,0.0000,422.0000,102.0000,102.0000,0.0000,102.0000,200.0000,200.0000,0.0000,980.0000,980.0000,0.0000
1993-06,19671.9999,19286.9394,385.0948,19286.8712,1130.0001,1130.0001,0.0000,2656.0000,3112.0000,2075.0000,1709.0000,4560.0000,2006.0000,1451.9999,488.0000,2656.0000,3112.0000,2075.0002,1709.0000,4174.9053,2006.0000,1451.9999,488.0340,0.0000,0.0000,0.0000,0.0000,385.0948,0.0000,0.0000,0.0000,2656.0000,3112.0000,2075.0002,1709.0000,4174.8711,2006.0000,1451.9999,488.0000,1222.0000,1222.0000,0.0000,1222.0000,392.0000,392.0000,0.0000,392.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
1993-07,21487.0004,20889.6819,597.3682,20889.5818,1130.0000,1130.0000,0.0000,2879.0000,3538.0000,2923.0002,1830.0001,4911.0000,1958.0001,1223.9999,347.0000,2879.0000,3538.0000,2922.5483,1830.0002,4314.0835,1958.0002,1223.9999,347.0498,0.0000,0.0000,0.4518,0.0000,596.9164,0.0000,0.0000,0.0000,2879.0000,3538.0000,2922.5483,1830.0002,4314.0332,1958.0002,1223.9999,347.0000,1419.0000,1418.9999,.0001,1418.9999,458.0000,458.0000,0.0000,458.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1993-08,17113.0003,16224.5380,888.4994,15904.0334,1130.0000,1130.0000,0.0000,2482.0002,2820.0000,1805.0000,1384.0000,4706.0000,1374.0000,1052.0000,197.0000,2482.0002,2820.0000,1805.0000,1384.0000,4314.0708,1374.0000,1052.0000,197.0370,0.0000,0.0000,0.0000,0.0000,391.9294,0.0000,0.0000,0.0000,2482.0002,2820.0000,1805.0000,1384.0000,4314.0332,1374.0000,1052.0000,197.0000,915.0001,418.4300,496.5700,98.0000,378.0000,378.0000,0.0000,378.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1993-09,13577.9999,13331.7506,246.4123,13331.5657,1130.0001,1130.0001,0.0000,1474.9999,2571.0000,1277.0000,1113.0001,4261.0000,883.9999,863.0000,107.0000,1474.9999,2571.0000,1277.0000,1113.0001,4174.8936,883.9999,863.0000,107.1624,0.0000,0.0000,0.0000,0.0000,86.1070,0.0000,0.0000,0.0000,1474.9999,2571.0000,1277.0000,1113.0001,4174.8711,883.9999,863.0000,107.0000,650.0000,489.6947,160.3053,489.6947,377.0000,377.0000,0.0000,377.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
1993-10,8229.0003,8229.0096,.0001,8229.0000,1130.0000,1130.0000,0.0000,700.0001,1177.0000,748.0000,525.0000,2737.0002,502.0000,779.0000,86.0000,700.0001,1177.0000,747.9999,525.0000,2737.0046,502.0000,779.0000,86.0049,0.0000,0.0000,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,700.0001,1177.0000,747.9999,525.0000,2737.0000,502.0000,779.0000,86.0000,398.0000,398.0000,0.0000,398.0000,577.0000,577.0000,0.0000,577.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1993-11,1003.0000,1003.0000,0.0000,1003.0000,1084.0000,1084.0000,0.0000,119.0000,0.0000,6.0000,0.0000,417.0000,73.0000,102.0000,66.0000,119.0000,0.0000,6.0000,0.0000,417.0000,73.0000,102.0000,66.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.0000,0.0000,6.0000,0.0000,417.0000,73.0000,102.0000,66.0000,0.0000,0.0000,0.0000,0.0000,220.0000,220.0000,0.0000,220.0000,150.0000,150.0000,0.0000,934.0000,934.0000,0.0000
1993-12,817.0000,817.0000,0.0000,817.0000,1130.0000,1130.0000,0.0000,123.0000,0.0000,6.0000,0.0000,432.0000,28.0000,0.0000,0.0000,123.0000,0.0000,6.0000,0.0000,432.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.0000,0.0000,6.0000,0.0000,432.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,228.0000,228.0000,0.0000,228.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1994-01,817.0000,817.0000,0.0000,817.0000,1130.0000,1130.0000,0.0000,123.0000,0.0000,6.0000,0.0000,432.0000,28.0000,0.0000,0.0000,123.0000,0.0000,6.0000,0.0000,432.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.0000,0.0000,6.0000,0.0000,432.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,228.0000,228.0000,0.0000,228.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1994-02,737.0000,737.0000,0.0000,737.0000,1130.0000,1130.0000,0.0000,111.0000,0.0000,6.0000,0.0000,390.0000,25.0000,0.0000,0.0000,111.0000,0.0000,6.0000,0.0000,390.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.0000,0.0000,6.0000,0.0000,390.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205.0000,205.0000,0.0000,205.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1994-03,1390.0000,1169.0023,221.0000,1169.0000,1130.0000,1130.0000,0.0000,123.0000,0.0000,6.0000,0.0000,600.0000,83.0000,29.0000,21.0000,123.0000,0.0000,6.0000,0.0000,600.0012,83.0000,29.0000,21.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.0000,0.0000,6.0000,0.0000,600.0000,83.0000,29.0000,21.0000,300.0000,79.0000,221.0000,79.0000,228.0000,228.0000,0.0000,228.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1994-04,2467.0000,2484.2167,0.0000,2467.0000,1130.0001,1130.0001,0.0000,298.0000,6.0000,28.0000,44.0000,1350.0000,145.0000,165.0000,60.0000,298.0000,6.0000,28.0000,44.0000,1350.0098,152.2971,174.9000,60.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,298.0000,6.0000,28.0000,44.0000,1350.0000,145.0000,165.0000,60.0000,151.0000,151.0000,0.0000,151.0000,220.0000,220.0000,0.0000,220.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
1994-05,13686.0004,13473.5527,212.5174,13461.3709,1180.0000,1180.0000,0.0000,1354.0001,1656.0001,1144.0000,1166.0000,3828.0000,1409.0000,1400.0001,541.0000,1354.0001,1656.0001,1144.0001,1166.0000,3828.0349,1409.0000,1400.0001,541.0347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1354.0001,1656.0001,1144.0001,1166.0000,3828.0002,1409.0000,1400.0001,541.0000,788.0000,575.4827,212.5174,563.3702,400.0000,400.0000,0.0000,400.0000,200.0000,200.0000,0.0000,980.0000,980.0000,0.0000
1994-06,20374.0004,19819.0372,555.0119,19746.6728,1130.0001,1130.0001,0.0000,2931.0002,3646.0000,1619.0000,2132.0000,4445.0000,1989.0001,1577.0000,413.0000,2931.0005,3646.0000,1619.0000,2132.0000,4174.9199,1989.0001,1576.9999,413.0483,0.0000,0.0000,0.0000,0.0000,270.0803,0.0000,.0001,0.0000,2931.0005,3646.0000,1619.0000,2132.0000,4174.8711,1989.0001,1576.9999,413.0000,1064.0000,779.0685,284.9315,706.8012,558.0000,558.0000,0.0000,558.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
1994-07,18431.9998,18236.0829,206.0495,18098.9959,1130.0000,1130.0000,0.0000,2347.0000,3750.0000,1495.0000,1995.9999,4214.0000,1560.0000,1182.0000,258.0000,2347.0000,3750.0000,1495.0001,1995.9999,4214.0586,1560.0000,1182.0000,268.0738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2347.0000,3750.0000,1495.0001,1995.9999,4214.0000,1560.0000,1182.0000,258.0000,1092.0000,885.9505,206.0495,758.9959,537.9999,537.9999,0.0000,537.9999,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1994-08,15645.0006,15033.2399,619.9044,14916.0006,1130.0000,1130.0000,0.0000,1954.0000,3240.0000,1142.0000,1556.0000,4017.0005,1171.0001,1050.0000,210.0000,1954.0000,3240.0000,1142.0000,1556.0000,4017.0486,1171.0001,1050.0000,218.0956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1954.0000,3240.0000,1142.0000,1556.0000,4017.0005,1171.0001,1050.0000,210.0000,865.0000,245.0957,619.9044,136.0000,440.0000,440.0000,0.0000,440.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1994-09,12323.9998,12141.8007,182.3762,12141.6238,1130.0001,1130.0001,0.0000,1474.9999,2543.0000,951.0000,1144.0000,3557.0000,821.0000,925.9999,120.0000,1474.9999,2543.0000,950.9999,1144.0000,3557.0247,821.0000,925.9999,120.1523,0.0000,.0002,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,1474.9999,2543.0000,950.9999,1144.0000,3557.0000,821.0000,925.9999,120.0000,468.0000,285.6240,182.3760,285.6240,319.0000,319.0000,0.0000,319.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
1994-10,6349.0003,6269.1111,79.8928,6269.1073,1130.0000,1130.0000,0.0000,512.0000,1010.0001,566.9999,350.0000,2220.0002,545.0001,444.0000,107.0000,512.0000,1010.0001,566.9999,350.0000,2220.0020,545.0001,444.0000,107.0019,0.0000,0.0000,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,512.0000,1010.0001,566.9999,350.0000,2220.0000,545.0001,444.0000,107.0000,332.0000,252.1072,79.8928,252.1072,262.0000,262.0000,0.0000,262.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1994-11,791.0000,791.0000,0.0000,791.0000,1084.0000,1084.0000,0.0000,3.0000,0.0000,125.0000,0.0000,394.0000,139.0000,130.0000,0.0000,3.0000,0.0000,125.0000,0.0000,394.0000,139.0000,130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,125.0000,0.0000,394.0000,139.0000,130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,934.0000,934.0000,0.0000
1994-12,621.0000,621.0000,0.0000,621.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,129.0000,0.0000,369.0000,12.0000,111.0000,0.0000,0.0000,0.0000,129.0000,0.0000,369.0000,12.0000,111.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.0000,0.0000,369.0000,12.0000,111.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1995-01,618.0000,618.0000,0.0000,618.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,129.0000,0.0000,369.0000,12.0000,108.0000,0.0000,0.0000,0.0000,129.0000,0.0000,369.0000,12.0000,108.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.0000,0.0000,369.0000,12.0000,108.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1995-02,558.0000,558.0000,0.0000,558.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,117.0000,0.0000,333.0000,11.0000,97.0000,0.0000,0.0000,0.0000,117.0000,0.0000,333.0000,11.0000,97.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.0000,0.0000,333.0000,11.0000,97.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1995-03,643.0000,643.0000,0.0000,643.0000,1130.0000,1130.0000,0.0000,0.0000,0.0000,129.0000,0.0000,372.0000,31.0000,111.0000,0.0000,0.0000,0.0000,129.0000,0.0000,372.0000,31.0000,111.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.0000,0.0000,372.0000,31.0000,111.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.0000,150.0000,0.0000,980.0000,980.0000,0.0000
1995-04,1021.0001,1024.9706,0.0000,1021.0001,1130.0001,1130.0001,0.0000,60.0000,6.0000,126.0000,0.0000,503.0001,82.0000,117.0000,45.0000,60.0000,6.0000,126.0000,0.0000,503.0057,85.9589,117.0000,45.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,6.0000,126.0000,0.0000,503.0001,82.0000,117.0000,45.0000,27.0000,27.0000,0.0000,27.0000,55.0000,55.0000,0.0000,55.0000,150.0000,150.0000,0.0000,980.0001,980.0001,0.0000
