Date,45_AGG_IrrigDemand,45_AGG_IrrigSupply,45_AGG_IrrigShortage,45_AGG_IrrigSupDirectFlow,45_AGG_MunDemand,45_AGG_MunSupply,45_AGG_MunShortage,45_ADC042_IrrigDemand,45_ADC043_IrrigDemand,45_ADC044_IrrigDemand,45_ADC046_IrrigDemand,45_ADC047_IrrigDemand,45_ADC048_IrrigDemand,45_ADC042_IrrigSupply,45_ADC043_IrrigSupply,45_ADC044_IrrigSupply,45_ADC046_IrrigSupply,45_ADC047_IrrigSupply,45_ADC048_IrrigSupply,45_ADC042_IrrigShortage,45_ADC043_IrrigShortage,45_ADC044_IrrigShortage,45_ADC046_IrrigShortage,45_ADC047_IrrigShortage,45_ADC048_IrrigShortage,45_ADC042_IrrigSupDirectFlow,45_ADC043_IrrigSupDirectFlow,45_ADC044_IrrigSupDirectFlow,45_ADC046_IrrigSupDirectFlow,45_ADC047_IrrigSupDirectFlow,45_ADC048_IrrigSupDirectFlow,4500576_D_IrrigDemand,4500576_D_IrrigSupply,4500576_D_IrrigShortage,4500576_D_IrrigSupDirectFlow,4500632_D_IrrigDemand,4500632_D_IrrigSupply,4500632_D_IrrigShortage,4500632_D_IrrigSupDirectFlow,4500693_D_IrrigDemand,4500693_D_IrrigSupply,4500693_D_IrrigShortage,4500693_D_IrrigSupDirectFlow
1980-09,7459.0000,5164.8813,2367.4215,5057.8914,,,,1748.0000,533.0000,717.0001,268.0000,467.0000,1000.9999,1748.0000,565.1800,746.2779,279.8450,467.0000,1000.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1748.0000,533.0000,717.0001,268.0000,467.0000,1000.9999,2128.0000,0.0000,2128.0000,0.0000,192.0000,0.0000,192.0000,0.0000,405.0000,357.5785,47.4215,323.8914
1980-10,4169.0001,3607.5797,573.0383,3590.9770,,,,1576.0000,147.0000,508.0000,72.0000,254.0000,858.0000,1576.0000,155.6200,508.0000,74.9980,254.0000,858.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1576.0000,147.0000,508.0000,72.0000,254.0000,858.0000,578.0001,4.9804,573.0196,0.0000,53.0000,53.0000,0.0000,53.0000,123.0000,122.9813,0.0187,122.9770
1980-11,540.0000,361.0000,179.0000,338.0000,,,,46.0000,30.0000,117.0000,0.0000,48.0000,1.0000,46.0000,30.0000,117.0000,0.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0000,30.0000,117.0000,0.0000,48.0000,1.0000,249.0000,119.0000,130.0000,96.0000,49.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1980-12,491.0000,266.0000,225.0000,256.0000,,,,10.0000,31.0000,66.0000,3.0000,45.0000,1.0000,10.0000,31.0000,66.0000,3.0000,45.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,31.0000,66.0000,3.0000,45.0000,1.0000,284.0000,110.0000,174.0000,100.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1981-01,413.0000,189.0000,224.0000,177.0000,,,,0.0000,31.0000,11.0000,0.0000,35.0000,1.0000,0.0000,31.0000,11.0000,0.0000,35.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,11.0000,0.0000,35.0000,1.0000,284.0000,111.0000,173.0000,99.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1981-02,368.0000,200.0000,168.0000,186.0000,,,,0.0000,28.0000,10.0000,0.0000,26.0000,1.0000,0.0000,28.0000,10.0000,0.0000,26.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,10.0000,0.0000,26.0000,1.0000,257.0000,107.0000,150.0000,93.0000,46.0000,28.0000,18.0000,28.0000,0.0000,0.0000,0.0000,0.0000
1981-03,625.0000,456.9622,168.0389,434.9724,,,,23.0000,31.0000,74.0000,45.0000,67.0000,44.0000,23.0000,31.0000,74.0000,45.0008,67.0000,44.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,31.0000,74.0000,45.0000,67.0000,44.0000,284.0000,115.9611,168.0389,93.9724,51.0000,51.0000,0.0000,51.0000,6.0000,6.0003,0.0000,6.0000
1981-04,5286.0000,5306.1124,86.3401,5160.9999,,,,413.0000,724.0000,468.0000,341.0000,403.0000,1223.0000,413.0000,723.9999,487.3365,341.0184,403.0000,1223.0000,0.0000,.0001,0.0000,0.0000,0.0000,0.0000,413.0000,723.9999,468.0000,341.0000,403.0000,1223.0000,1387.0000,1469.2035,0.0000,1387.0000,125.0000,38.6600,86.3400,0.0000,202.0000,206.8941,0.0000,202.0000
1981-05,13324.9998,12959.0492,366.0000,12958.9998,,,,1862.9999,2795.0000,1040.9999,429.0000,799.0001,2072.0000,1862.9999,2795.0000,1040.9999,429.0152,799.0001,2072.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1862.9999,2795.0000,1040.9999,429.0000,799.0001,2072.0000,3326.0000,3326.0151,0.0000,3326.0000,366.0000,0.0000,366.0000,0.0000,634.0000,634.0190,0.0000,634.0000
1981-06,16190.9997,14958.7595,1232.3407,13969.8598,,,,2441.9998,1964.0000,1269.0000,869.0000,1496.0000,3031.0000,2441.9998,1964.0000,1269.0000,869.0470,1496.0000,3031.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2441.9998,1964.0000,1269.0000,869.0000,1496.0000,3031.0000,3771.0000,2851.6692,919.3307,1862.8701,533.0000,219.9900,313.0100,219.9900,815.9999,816.0536,0.0000,815.9999
1981-07,10659.0002,7489.8183,3307.7936,6841.6484,,,,1762.0000,838.0000,1127.0000,448.0000,663.0000,1493.0001,1762.0000,888.4800,1173.0980,467.7030,685.3307,1493.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1762.0000,838.0000,1127.0000,448.0000,663.0000,1493.0001,3348.0000,432.5616,2915.4385,0.0000,302.0000,0.0000,302.0000,0.0000,678.0000,587.6448,90.3552,510.6483
1981-08,8892.9999,5674.0574,3339.0096,5391.3070,,,,1490.9999,737.0000,992.0000,372.0000,582.0000,929.0000,1490.9999,781.0200,1032.5597,388.0947,601.3928,929.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1490.9999,737.0000,992.0000,372.0000,582.0000,929.0000,2943.0000,0.0000,2943.0000,0.0000,265.0000,0.0000,265.0000,0.0000,582.0000,450.9904,131.0096,288.3072
1981-09,8139.9999,5276.6747,2948.5103,5162.5550,,,,1669.0000,622.0000,835.0000,313.0000,542.9999,983.0000,1669.0000,659.1199,869.2557,326.8094,542.9999,983.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1669.0000,621.9999,835.0000,313.0000,542.9999,983.0000,2480.0000,0.0000,2480.0000,0.0000,223.0000,0.0000,223.0000,0.0000,472.0000,226.4897,245.5103,197.5551
1981-10,1505.0000,1505.8366,0.0000,1505.0000,,,,480.0000,73.0000,146.0000,13.0000,223.0000,286.0000,480.0000,73.0000,146.0000,13.7127,223.0000,286.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,480.0000,73.0000,146.0000,13.0000,223.0000,286.0000,103.0000,103.1221,0.0000,103.0000,50.0000,50.0000,0.0000,50.0000,131.0000,131.0017,0.0000,131.0000
1981-11,418.0000,370.0000,48.0000,370.0000,,,,9.0000,0.0000,50.0000,1.0000,61.0000,82.0000,9.0000,0.0000,50.0000,1.0000,61.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000,50.0000,1.0000,61.0000,82.0000,167.0000,167.0000,0.0000,167.0000,48.0000,0.0000,48.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1981-12,215.0000,209.0000,6.0000,209.0000,,,,0.0000,0.0000,31.0000,20.0000,30.0000,12.0000,0.0000,0.0000,31.0000,20.0000,30.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,20.0000,30.0000,12.0000,84.0000,84.0000,0.0000,84.0000,38.0000,32.0000,6.0000,32.0000,0.0000,0.0000,0.0000,0.0000
1982-01,149.0000,148.0000,1.0000,148.0000,,,,0.0000,0.0000,61.0000,0.0000,33.0000,17.0000,0.0000,0.0000,61.0000,0.0000,33.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.0000,0.0000,33.0000,17.0000,0.0000,0.0000,0.0000,0.0000,38.0000,37.0000,1.0000,37.0000,0.0000,0.0000,0.0000,0.0000
1982-02,71.0000,71.0000,0.0000,71.0000,,,,0.0000,0.0000,10.0000,0.0000,26.0000,1.0000,0.0000,0.0000,10.0000,0.0000,26.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,26.0000,1.0000,0.0000,0.0000,0.0000,0.0000,34.0000,34.0000,0.0000,34.0000,0.0000,0.0000,0.0000,0.0000
1982-03,201.0000,201.0000,0.0000,201.0000,,,,0.0000,1.0000,62.0000,14.0000,57.0000,29.0000,0.0000,1.0000,62.0000,14.0000,57.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,62.0000,14.0000,57.0000,29.0000,0.0000,0.0000,0.0000,0.0000,38.0000,38.0000,0.0000,38.0000,0.0000,0.0000,0.0000,0.0000
1982-04,2594.0000,2649.3455,0.0000,2594.0000,,,,169.0000,369.0000,240.0000,169.0000,262.0000,569.0000,169.0000,369.0000,249.8460,169.0091,262.0000,569.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,169.0000,369.0000,240.0000,169.0000,262.0000,569.0000,702.0000,743.5077,0.0000,702.0000,63.0000,66.9800,0.0000,63.0000,51.0000,51.0027,0.0000,51.0000
1982-05,14747.0001,14277.0951,469.9770,14277.0231,,,,1939.0000,2069.0000,876.0001,807.0000,980.0000,3271.0000,1939.0000,2069.0000,876.0001,807.0225,980.0000,3271.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1939.0000,2069.0000,876.0001,807.0000,980.0000,3271.0000,3414.0000,3414.0227,0.0000,3414.0000,701.0000,231.0230,469.9770,231.0230,690.0000,690.0268,0.0000,690.0000
1982-06,19303.0009,18905.8650,397.2646,18840.9909,,,,3126.0002,2871.0002,1576.0000,966.9999,1806.0000,3844.0005,3126.0002,2871.0002,1576.0000,967.0412,1806.0000,3844.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3126.0002,2871.0002,1576.0000,966.9999,1806.0000,3844.0005,3766.0000,3766.0403,0.0000,3766.0000,631.0000,233.7354,397.2646,168.9900,716.0000,716.0471,0.0000,716.0000
1982-07,13793.9995,12809.3905,1084.3814,11234.0559,,,,2425.0000,1266.0000,1353.0000,562.0000,939.0000,2065.9998,2425.0000,1266.0000,1408.6434,586.3893,939.0000,2065.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2425.0000,1266.0000,1353.0000,562.0000,939.0000,2065.9998,4022.9998,3236.4514,786.5485,1825.0562,362.0000,64.1670,297.8329,0.0000,798.0000,817.7395,0.0000,798.0000
1982-08,10967.9999,7232.2173,3901.0125,7044.9998,,,,1914.0000,902.0000,1212.0000,468.0000,712.0000,1133.9999,1914.0000,955.9199,1261.5851,488.5761,735.7494,1133.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1914.0000,901.9999,1212.0000,468.0000,712.0000,1133.9999,3600.0000,21.9877,3578.0125,0.0000,323.0000,0.0000,323.0000,0.0000,703.0000,720.3992,0.0000,703.0000
1982-09,4464.0000,3387.1254,1117.0202,3311.0000,,,,1261.0000,265.0000,361.0000,133.0000,425.0000,649.0000,1261.0000,280.9000,374.0306,138.9514,425.0000,649.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1261.0000,265.0000,361.0000,133.0000,425.0000,649.0000,1058.0000,35.9798,1022.0202,0.0000,95.0000,0.0000,95.0000,0.0000,217.0000,222.2636,0.0000,217.0000
1982-10,2043.0001,1887.7093,155.2991,1844.7383,,,,536.0000,135.0000,154.0000,75.0000,353.0000,263.0000,536.0000,135.0000,154.0000,75.0047,353.0000,263.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,536.0000,135.0000,154.0000,75.0000,353.0000,263.0000,377.0000,267.7009,109.2991,224.7383,46.0000,0.0000,46.0000,0.0000,104.0000,104.0036,0.0000,104.0000
1982-11,355.0000,306.0000,49.0000,306.0000,,,,56.0000,1.0000,59.0000,49.0000,138.0000,3.0000,56.0000,1.0000,59.0000,49.0000,138.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.0000,1.0000,59.0000,49.0000,138.0000,3.0000,0.0000,0.0000,0.0000,0.0000,49.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1982-12,269.0000,219.0000,50.0000,219.0000,,,,18.0000,0.0000,61.0000,47.0000,90.0000,3.0000,18.0000,0.0000,61.0000,47.0000,90.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0000,0.0000,61.0000,47.0000,90.0000,3.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1983-01,175.0000,125.0000,50.0000,125.0000,,,,26.0000,0.0000,53.0000,13.0000,33.0000,0.0000,26.0000,0.0000,53.0000,13.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,53.0000,13.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1983-02,193.0000,147.0000,46.0000,147.0000,,,,4.0000,0.0000,55.0000,40.0000,43.0000,5.0000,4.0000,0.0000,55.0000,40.0000,43.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,0.0000,55.0000,40.0000,43.0000,5.0000,0.0000,0.0000,0.0000,0.0000,46.0000,0.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1983-03,217.0000,176.0000,41.0000,176.0000,,,,15.0000,1.0000,53.0000,26.0000,57.0000,15.0000,15.0000,1.0000,53.0000,26.0000,57.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,1.0000,53.0000,26.0000,57.0000,15.0000,0.0000,0.0000,0.0000,0.0000,50.0000,9.0000,41.0000,9.0000,0.0000,0.0000,0.0000,0.0000
1983-04,860.0000,827.2576,33.0000,823.0000,,,,145.0000,41.0000,44.0000,61.0000,215.0000,232.0000,145.0000,41.0000,44.0000,61.0010,215.0000,232.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.0000,41.0000,44.0000,61.0000,215.0000,232.0000,82.0000,82.1008,0.0000,82.0000,37.0000,4.0000,33.0000,0.0000,3.0000,3.1558,0.0000,3.0000
1983-05,10316.9999,10307.0646,9.9770,10307.0229,,,,1321.0000,1130.9999,521.0000,794.0000,786.0000,3030.0000,1321.0000,1130.9999,521.0000,794.0130,786.0000,3030.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1321.0000,1130.9999,521.0000,794.0000,786.0000,3030.0000,2024.0000,2024.0137,0.0000,2024.0000,324.0000,314.0230,9.9770,314.0230,386.0000,386.0150,0.0000,386.0000
1983-06,17408.0002,17408.0772,.0002,17408.0000,,,,3083.0000,1595.0000,1252.0000,1404.0000,2241.0002,4551.0000,3083.0000,1595.0000,1252.0000,1404.0242,2241.0000,4551.0000,0.0000,0.0000,0.0000,0.0000,.0002,0.0000,3083.0000,1595.0000,1252.0000,1404.0000,2241.0000,4551.0000,1937.0000,1937.0236,0.0000,1937.0000,654.0000,654.0000,0.0000,654.0000,691.0000,691.0295,0.0000,691.0000
1983-07,15682.9999,15875.2104,0.0000,15682.9999,,,,3213.0000,1187.0000,1252.0000,835.0000,1935.9999,2759.0000,3213.0000,1187.0000,1252.0000,835.0463,1935.9999,2759.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3213.0000,1187.0000,1252.0000,835.0000,1935.9999,2759.0000,3237.0000,3429.1116,0.0000,3237.0000,521.0000,521.0000,0.0000,521.0000,743.0000,743.0526,0.0000,743.0000
1983-08,11917.9996,9425.3989,2616.3076,8813.8806,,,,2530.9998,1180.0000,1142.0000,448.0000,669.9999,1583.9999,2530.9998,1180.0000,1188.7134,467.7030,692.4535,1583.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2530.9998,1180.0000,1142.0000,448.0000,669.9999,1583.9999,3390.0000,773.6923,2616.3076,285.8810,305.0000,323.3000,0.0000,305.0000,668.0000,684.5371,0.0000,668.0000
1983-09,8133.0002,5720.9464,2468.2912,5529.0000,,,,1685.0000,851.0000,818.0000,305.0000,524.0000,937.0000,1685.0000,851.0000,851.6952,318.3150,524.0223,937.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1685.0000,851.0000,818.0000,305.0000,524.0000,937.0000,2418.0002,21.9889,2396.0112,0.0000,218.0000,145.7200,72.2800,32.0000,377.0000,386.2050,0.0000,377.0000
1983-10,4088.0002,3339.3951,760.0201,3290.0002,,,,1133.0001,516.0001,297.0000,100.0000,391.0000,531.0000,1133.0001,516.0001,299.4664,104.3656,391.0000,531.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1133.0001,516.0001,297.0000,100.0000,391.0000,531.0000,798.0000,37.9800,760.0201,0.0000,73.0000,77.5800,0.0000,73.0000,249.0000,249.0031,0.0000,249.0000
1983-11,774.0000,720.0000,54.0000,668.0000,,,,75.0000,0.0000,85.0000,50.0000,92.0000,16.0000,75.0000,0.0000,85.0000,50.0000,92.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0000,0.0000,85.0000,50.0000,92.0000,16.0000,420.0000,402.0000,18.0000,350.0000,36.0000,0.0000,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1983-12,726.0000,588.0000,138.0000,560.0000,,,,26.0000,0.0000,88.0000,47.0000,92.0000,3.0000,26.0000,0.0000,88.0000,47.0000,92.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,88.0000,47.0000,92.0000,3.0000,433.0000,301.0000,132.0000,273.0000,37.0000,31.0000,6.0000,31.0000,0.0000,0.0000,0.0000,0.0000
1984-01,692.0000,503.0000,189.0000,480.0000,,,,0.0000,0.0000,82.0000,44.0000,93.0000,3.0000,0.0000,0.0000,82.0000,44.0000,93.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0000,44.0000,93.0000,3.0000,433.0000,244.0000,189.0000,221.0000,37.0000,37.0000,0.0000,37.0000,0.0000,0.0000,0.0000,0.0000
1984-02,646.0000,404.0000,242.0000,385.0000,,,,0.0000,0.0000,80.0000,40.0000,80.0000,5.0000,0.0000,0.0000,80.0000,40.0000,80.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,40.0000,80.0000,5.0000,406.0000,164.0000,242.0000,145.0000,35.0000,35.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000
1984-03,880.0000,844.0000,36.0000,822.0000,,,,17.0000,13.0000,195.0000,83.0000,89.0000,13.0000,17.0000,13.0000,195.0000,83.0000,89.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,13.0000,195.0000,83.0000,89.0000,13.0000,433.0000,406.0000,27.0000,384.0000,37.0000,28.0000,9.0000,28.0000,0.0000,0.0000,0.0000,0.0000
1984-04,2208.0000,2208.5904,0.0000,2208.0000,,,,83.0000,193.0000,682.0000,382.0000,147.0000,238.0000,83.0000,193.0000,682.0000,382.0034,147.0000,238.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.0000,193.0000,682.0000,382.0000,147.0000,238.0000,420.0000,420.0038,0.0000,420.0000,36.0000,36.0000,0.0000,36.0000,27.0000,27.5832,0.0000,27.0000
1984-05,18899.0003,18899.0928,0.0000,18899.0003,,,,2100.0000,3283.9998,1121.0000,917.0000,1634.0000,3734.0000,2100.0000,3283.9998,1121.0000,917.0288,1634.0000,3734.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2100.0000,3283.9998,1121.0000,917.0000,1634.0000,3734.0000,4372.0005,4372.0298,0.0000,4372.0005,851.0000,851.0000,0.0000,851.0000,886.0001,886.0344,0.0000,886.0001
1984-06,24340.9994,24215.9262,125.1419,24215.8575,,,,3190.9998,3635.0000,1398.0000,1462.0000,2650.9998,4161.0000,3190.9998,3635.0000,1398.0000,1462.0215,2650.9995,4161.0000,0.0000,0.0000,0.0000,0.0000,.0002,0.0000,3190.9998,3635.0000,1398.0000,1462.0000,2650.9995,4161.0000,5921.0000,5921.0205,0.0000,5921.0000,1175.9999,1050.8583,125.1417,1050.8583,746.0000,746.0267,0.0000,746.0000
1984-07,16554.9998,16772.9775,0.0000,16554.9998,,,,3262.0000,1256.0000,2206.0000,839.9999,1454.0000,2911.9998,3262.0000,1256.0000,2206.0000,840.0484,1454.0000,2911.9998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3262.0000,1256.0000,2206.0000,839.9999,1454.0000,2911.9998,3387.0000,3588.0227,0.0000,3387.0000,555.0001,555.0001,0.0000,555.0001,683.0000,699.9066,0.0000,683.0000
1984-08,9978.9998,8860.0143,1185.5257,7315.0230,,,,2229.0000,762.0000,880.0000,449.0000,518.0000,1764.0000,2229.0000,762.0000,916.1017,449.0344,535.4713,1764.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2229.0000,762.0000,880.0000,449.0000,518.0000,1764.0000,2616.9998,1438.9836,1178.0162,0.0000,235.0000,227.4906,7.5094,188.0230,525.0000,537.9327,0.0000,525.0000
1984-09,6205.0002,4711.0578,1556.1127,4582.0002,,,,1524.0001,400.0000,537.0000,202.0000,374.0000,1118.0000,1524.0001,424.0000,558.8934,210.6732,374.0000,1118.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1524.0001,400.0000,537.0000,202.0000,374.0000,1118.0000,1595.0000,42.9872,1552.0127,0.0000,143.0000,138.9000,4.1000,115.0000,312.0000,319.6038,0.0000,312.0000
1984-10,3761.0000,3761.0049,0.0000,3761.0000,,,,1388.0000,203.0000,212.0000,105.0000,274.0000,774.0000,1388.0000,203.0000,212.0000,105.0020,274.0000,774.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1388.0000,203.0000,212.0000,105.0000,274.0000,774.0000,416.0000,416.0022,0.0000,416.0000,38.0000,38.0000,0.0000,38.0000,351.0000,351.0007,0.0000,351.0000
1984-11,422.0000,422.0000,0.0000,422.0000,,,,89.0000,60.0000,5.0000,48.0000,171.0000,0.0000,89.0000,60.0000,5.0000,48.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.0000,60.0000,5.0000,48.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.0000,49.0000,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000
1984-12,362.0000,362.0000,0.0000,362.0000,,,,33.0000,61.0000,5.0000,63.0000,149.0000,0.0000,33.0000,61.0000,5.0000,63.0000,149.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0000,61.0000,5.0000,63.0000,149.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000
1985-01,279.0000,279.0000,0.0000,279.0000,,,,0.0000,61.0000,5.0000,54.0000,108.0000,0.0000,0.0000,61.0000,5.0000,54.0000,108.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.0000,5.0000,54.0000,108.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000
1985-02,238.0000,238.0000,0.0000,238.0000,,,,0.0000,56.0000,4.0000,36.0000,93.0000,3.0000,0.0000,56.0000,4.0000,36.0000,93.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.0000,4.0000,36.0000,93.0000,3.0000,0.0000,0.0000,0.0000,0.0000,46.0000,46.0000,0.0000,46.0000,0.0000,0.0000,0.0000,0.0000
1985-03,400.0000,400.0000,0.0000,400.0000,,,,2.0000,74.0000,4.0000,151.0000,111.0000,7.0000,2.0000,74.0000,4.0000,151.0000,111.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,74.0000,4.0000,151.0000,111.0000,7.0000,0.0000,0.0000,0.0000,0.0000,51.0000,51.0000,0.0000,51.0000,0.0000,0.0000,0.0000,0.0000
1985-04,2403.0000,2438.7365,0.0000,2403.0000,,,,143.0000,271.0000,157.0000,524.0000,214.0000,415.0000,143.0000,271.0000,163.3040,524.0059,214.0000,415.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.0000,271.0000,157.0000,524.0000,214.0000,415.0000,467.0000,494.5464,0.0000,467.0000,139.0000,139.0000,0.0000,139.0000,73.0000,74.8801,0.0000,73.0000
1985-05,17375.0003,17375.0798,0.0000,17375.0003,,,,1789.0000,2538.0000,950.0001,1336.0000,1638.0000,4041.0002,1789.0000,2538.0000,950.0001,1336.0250,1638.0000,4041.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1789.0000,2538.0000,950.0001,1336.0000,1638.0000,4041.0002,3703.0000,3703.0249,0.0000,3703.0000,618.0000,618.0000,0.0000,618.0000,762.0000,762.0296,0.0000,762.0000
1985-06,23303.9996,22567.3477,736.8006,22567.1989,,,,3212.0000,2924.0000,1816.0000,1294.9999,2640.0000,3902.9998,3212.0000,2924.0000,1816.0000,1295.0480,2639.9998,3902.9998,0.0000,0.0000,0.0000,0.0000,.0002,0.0000,3212.0000,2924.0000,1816.0000,1294.9999,2639.9998,3902.9998,5171.0000,5171.0464,0.0000,5171.0000,1386.0000,649.1995,736.8004,649.1995,957.0000,957.0543,0.0000,957.0000
1985-07,13597.0001,12454.1104,1158.4189,10875.5167,,,,2787.0000,1051.0000,1534.0000,781.0000,893.0000,2250.0000,2787.0000,1051.0000,1534.0000,781.0430,893.0000,2250.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2787.0000,1051.0000,1534.0000,781.0000,893.0000,2250.0000,3107.0000,2321.0303,785.9695,898.4937,562.0000,189.5506,372.4494,49.0230,632.0001,647.4866,0.0000,632.0001
1985-08,11955.0001,8193.7869,3895.0302,7734.7484,,,,2330.0000,945.0000,1270.0000,632.0001,745.0000,1187.0000,2330.0000,1001.6999,1322.1014,632.0487,769.9670,1187.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2330.0000,944.9999,1270.0000,632.0001,745.0000,1187.0000,3773.0000,283.3665,3489.6335,0.0000,340.0000,0.0164,339.9836,0.0000,733.0000,667.5869,65.4131,625.7484
1985-09,6301.0000,4848.3171,1473.0420,4813.0000,,,,1718.0000,342.0000,906.0000,218.0000,481.0000,821.0000,1718.0000,362.3200,906.0000,218.0174,481.0000,821.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1718.0000,342.0000,906.0000,218.0000,481.0000,821.0000,1365.0000,14.9580,1350.0420,0.0000,123.0000,0.0000,123.0000,0.0000,327.0000,327.0217,0.0000,327.0000
