Date,08_AGG_IrrigDemand,08_AGG_IrrigSupply,08_AGG_IrrigShortage,08_AGG_IrrigSupDirectFlow,08_AGG_MunDemand,08_AGG_MunSupply,08_AGG_MunShortage,0801400_IrrigDemand,0801400_IrrigSupply,0801400_IrrigShortage,0801400_IrrigSupDirectFlow,0801414_IrrigDemand,0801414_IrrigSupply,0801414_IrrigShortage,0801414_IrrigSupDirectFlow,0801008_IrrigDemand,0801008_IrrigSupply,0801008_IrrigShortage,0801008_IrrigSupDirectFlow,0801413_IrrigDemand,0801413_IrrigSupply,0801413_IrrigShortage,0801413_IrrigSupDirectFlow,0801241_IrrigDemand,0801241_IrrigSupply,0801241_IrrigShortage,0801241_IrrigSupDirectFlow,0801125_IrrigDemand,0801125_IrrigSupply,0801125_IrrigShortage,0801125_IrrigSupDirectFlow,0801128_IrrigDemand,0801128_IrrigSupply,0801128_IrrigShortage,0801128_IrrigSupDirectFlow,0801416_IrrigDemand,0801416_IrrigSupply,0801416_IrrigShortage,0801416_IrrigSupDirectFlow,0801124_IrrigDemand,0801124_IrrigSupply,0801124_IrrigShortage,0801124_IrrigSupDirectFlow,0801403_IrrigDemand,0801403_IrrigSupply,0801403_IrrigShortage,0801403_IrrigSupDirectFlow,0801492_IrrigDemand,0801492_IrrigSupply,0801492_IrrigShortage,0801492_IrrigSupDirectFlow,0801362_IrrigDemand,0801362_IrrigSupply,0801362_IrrigShortage,0801362_IrrigSupDirectFlow,0801007_IrrigDemand,0801007_IrrigSupply,0801007_IrrigShortage,0801007_IrrigSupDirectFlow,0801404_IrrigDemand,0801404_IrrigSupply,0801404_IrrigShortage,0801404_IrrigSupDirectFlow,0801009_D_IrrigDemand,0801009_D_IrrigSupply,0801009_D_IrrigShortage,0801009_D_IrrigSupDirectFlow,0801127_IrrigDemand,0801127_IrrigSupply,0801127_IrrigShortage,0801127_IrrigSupDirectFlow,0801240_IrrigDemand,0801240_IrrigSupply,0801240_IrrigShortage,0801240_IrrigSupDirectFlow,0801235_IrrigDemand,0801235_IrrigSupply,0801235_IrrigShortage,0801235_IrrigSupDirectFlow,0801406_IrrigDemand,0801406_IrrigSupply,0801406_IrrigShortage,0801406_IrrigSupDirectFlow,0801412_IrrigDemand,0801412_IrrigSupply,0801412_IrrigShortage,0801412_IrrigSupDirectFlow,0801405_IrrigDemand,0801405_IrrigSupply,0801405_IrrigShortage,0801405_IrrigSupDirectFlow,0801237_IrrigDemand,0801237_IrrigSupply,0801237_IrrigShortage,0801237_IrrigSupDirectFlow,08_ADP002_IrrigDemand,08_ADP002_IrrigSupply,08_ADP002_IrrigShortage,08_ADP002_IrrigSupDirectFlow,08_ADP004_IrrigDemand,08_ADP004_IrrigSupply,08_ADP004_IrrigShortage,08_ADP004_IrrigSupDirectFlow,08_ADP003_IrrigDemand,08_ADP003_IrrigSupply,08_ADP003_IrrigShortage,08_ADP003_IrrigSupDirectFlow,08_Aurora_I_MunDemand,08_Aurora_I_MunSupply,08_Aurora_I_MunShortage,08_Aurora_O_MunDemand,08_Aurora_O_MunSupply,08_Aurora_O_MunShortage,08_Denver_I_MunDemand,08_Denver_I_MunSupply,08_Denver_I_MunShortage,08_Denver_O_MunDemand,08_Denver_O_MunSupply,08_Denver_O_MunShortage,08_Englwd_I_MunDemand,08_Englwd_I_MunSupply,08_Englwd_I_MunShortage,08_Englwd_O_MunDemand,08_Englwd_O_MunSupply,08_Englwd_O_MunShortage
2004-09,1247.0000,1029.3122,242.1605,891.2595,25864.8999,25864.8999,.0003,15.0000,0.0000,15.0000,0.0000,46.0000,46.0000,0.0000,46.0000,200.0000,200.0000,.0000,200.0000,15.0000,15.2500,0.0000,15.0000,16.0000,0.0000,16.0000,0.0000,70.0000,80.6812,0.0000,38.0000,7.0000,7.3880,0.0000,7.0000,21.0000,21.3200,0.0000,21.0000,7.0000,7.3880,0.0000,7.0000,33.0000,33.0000,0.0000,33.0000,11.0000,0.0000,11.0000,0.0000,37.0000,39.1300,0.0000,37.0000,56.0000,56.0000,0.0000,56.0000,44.0000,20.2595,23.7405,18.2595,169.0000,169.0000,0.0000,169.0000,7.0000,7.3880,0.0000,7.0000,16.0000,0.0000,16.0000,0.0000,26.0000,5.5800,20.4200,0.0000,5.0000,0.0000,5.0000,0.0000,49.0000,49.0000,0.0000,49.0000,14.0000,14.0000,0.0000,12.0000,27.0000,27.0000,0.0000,27.0000,184.0000,67.0000,117.0000,0.0000,154.0000,163.9275,0.0000,149.0000,18.0000,0.0000,18.0000,0.0000,2332.6499,2332.6499,0.0000,2968.6797,2968.6797,.0001,8635.3896,8635.3896,.0002,11529.8906,11529.8906,0.0000,178.2800,178.2800,0.0000,220.0100,220.0100,0.0000
2004-10,570.0000,589.9694,12.0000,533.0000,19071.7004,19071.7004,.0002,10.0000,10.0000,0.0000,10.0000,30.0000,30.0000,0.0000,30.0000,17.0000,19.5540,0.0000,17.0000,8.0000,8.0500,0.0000,8.0000,11.0000,11.0000,0.0000,11.0000,52.0000,58.2369,0.0000,35.0000,5.0000,5.4200,0.0000,5.0000,15.0000,15.0000,0.0000,15.0000,5.0000,5.4200,0.0000,5.0000,22.0000,22.0000,0.0000,22.0000,7.0000,7.0000,0.0000,7.0000,22.0000,23.7800,0.0000,22.0000,12.0000,13.5280,0.0000,12.0000,30.0000,30.0000,0.0000,30.0000,27.0000,29.3920,0.0000,27.0000,5.0000,5.4200,0.0000,5.0000,11.0000,11.0000,0.0000,11.0000,8.0000,8.0000,0.0000,8.0000,3.0000,3.0000,0.0000,3.0000,28.0000,28.0000,0.0000,28.0000,9.0000,9.0000,0.0000,8.0000,11.0000,12.9818,0.0000,11.0000,120.0000,120.0000,0.0000,115.0000,90.0000,104.1867,0.0000,88.0000,12.0000,0.0000,12.0000,0.0000,2332.6499,2332.6499,0.0000,1598.5200,1598.5200,0.0000,8635.3906,8635.3906,.0002,6208.3999,6208.3999,0.0000,178.2800,178.2800,.0000,118.4600,118.4600,0.0000
2004-11,1.0000,1.0000,0.0000,0.0000,11146.3196,11146.3196,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,.0000,0.0000,0.0000,0.0000,8635.3896,8635.3896,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,0.0000,0.0000,0.0000,0.0000
2004-12,0.0000,0.0000,0.0000,0.0000,11146.3205,11146.3205,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3906,8635.3906,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,.0000,0.0000,0.0000,0.0000
2005-01,0.0000,0.0000,0.0000,0.0000,11146.3205,11146.3215,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3906,8635.3916,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,.0000,0.0000,0.0000,0.0000
2005-02,0.0000,0.0000,0.0000,0.0000,11146.3195,11146.3195,.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3896,8635.3896,.0004,0.0000,0.0000,0.0000,178.2800,178.2800,0.0000,0.0000,0.0000,0.0000
2005-03,0.0000,0.0000,0.0000,0.0000,11146.3205,11146.3215,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3906,8635.3916,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,.0000,0.0000,0.0000,0.0000
2005-04,418.0000,418.0371,.0000,416.0000,21336.0998,21336.0998,0.0000,2.0000,2.0000,0.0000,2.0000,5.0000,5.0000,0.0000,5.0000,57.0000,57.0000,.0000,57.0000,3.0000,3.0000,0.0000,3.0000,2.0000,2.0353,0.0000,2.0000,33.0000,33.0000,0.0000,33.0000,3.0000,3.0000,0.0000,3.0000,12.0000,12.0000,0.0000,12.0000,6.0000,6.0000,0.0000,6.0000,5.0000,5.0000,0.0000,5.0000,2.0000,2.0000,0.0000,0.0000,13.0000,13.0000,0.0000,13.0000,19.0000,19.0000,0.0000,19.0000,7.0000,7.0000,0.0000,7.0000,27.0000,27.0000,0.0000,27.0000,3.0000,3.0000,0.0000,3.0000,1.0000,1.0000,0.0000,1.0000,4.0000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,27.0000,27.0000,0.0000,27.0000,3.0000,3.0000,0.0000,3.0000,4.0000,4.0000,0.0000,4.0000,60.0000,60.0018,0.0000,60.0000,113.0000,113.0000,0.0000,113.0000,7.0000,7.0000,0.0000,7.0000,2332.6499,2332.6499,0.0000,2055.2397,2055.2397,0.0000,8635.3896,8635.3896,0.0000,7982.2305,7982.2305,0.0000,178.2800,178.2800,0.0000,152.3100,152.3100,0.0000
2005-05,2446.0000,2163.9447,283.4622,2038.2416,28129.2804,28129.2814,0.0000,27.0000,27.0800,0.0000,27.0000,75.0000,75.0000,0.0000,75.0000,229.0000,229.0000,.0000,229.0000,31.0000,31.0000,0.0000,31.0000,33.0000,33.0529,0.0000,33.0000,155.0000,137.6581,17.3419,132.6581,19.0000,12.5860,6.4140,12.5860,69.0000,69.0000,0.0000,69.0000,24.0000,24.0000,0.0000,24.0000,65.0000,43.5320,21.4681,43.0420,18.0000,0.1040,17.8960,0.0000,74.0000,74.0000,0.0000,74.0000,100.0000,100.0000,0.0000,100.0000,71.0000,71.7800,0.0000,68.0000,258.0000,258.0000,0.0000,258.0000,19.0000,19.0000,0.0000,19.0000,25.0000,25.0000,0.0000,25.0000,65.0000,65.0000,0.0000,65.0000,8.0000,0.0000,8.0000,0.0000,167.0000,167.0000,0.0000,167.0000,25.0000,25.4940,0.0000,22.0000,47.0000,47.0000,0.0000,47.0000,272.0000,139.0457,132.9543,28.9555,488.0000,488.0000,0.0000,488.0000,82.0000,2.6120,79.3880,0.0000,2332.6499,2332.6499,0.0000,3425.3999,3425.3999,0.0000,8635.3906,8635.3916,0.0000,13303.7100,13303.7100,0.0000,178.2800,178.2800,0.0000,253.8500,253.8500,0.0000
2005-06,2396.0000,2395.7915,43.2623,2065.7378,32658.0907,32658.0907,.0000,37.0000,37.0000,0.0000,37.0000,115.0000,110.0843,4.9158,110.0843,243.0000,243.0000,0.0000,243.0000,36.0000,36.8000,0.0000,36.0000,29.0000,32.1338,0.0000,29.0000,117.0000,121.2629,0.0000,85.0000,13.0000,13.0000,0.0000,13.0000,53.0000,54.6520,0.0000,53.0000,13.0000,13.0000,0.0000,13.0000,80.0000,41.6535,38.3465,41.6535,26.0000,26.0000,0.0000,26.0000,55.0000,55.0000,0.0000,55.0000,100.0000,100.0000,0.0000,100.0000,105.0000,105.0000,.0000,100.0000,254.0000,254.0000,0.0000,254.0000,17.0000,17.0000,0.0000,17.0000,27.0000,27.0000,0.0000,27.0000,94.0000,94.0000,0.0000,94.0000,12.0000,12.0000,0.0000,12.0000,123.0000,125.6500,0.0000,123.0000,32.0000,32.0000,0.0000,27.0000,40.0000,40.3526,0.0000,40.0000,377.0000,377.0000,0.0000,157.0000,340.0000,370.2024,0.0000,315.0000,58.0000,58.0000,0.0000,58.0000,2332.6499,2332.6499,0.0000,4338.8501,4338.8501,0.0000,8635.3896,8635.3896,.0000,16851.3711,16851.3711,0.0000,178.2800,178.2800,0.0000,321.5500,321.5500,0.0000
2005-07,2895.9999,1618.1742,1317.0039,1267.8532,33790.2896,33790.2915,.0004,40.0000,0.0000,40.0000,0.0000,124.0000,0.0000,124.0000,0.0000,371.0000,371.0000,.0000,371.0000,36.0000,2.5000,33.5000,0.0000,36.0000,0.0150,35.9850,0.0000,149.0000,47.1827,101.8173,4.8021,12.0000,9.7658,2.2342,5.7144,58.0000,18.1440,39.8560,0.0000,12.0000,7.9680,4.0320,2.0000,85.0000,0.0000,85.0000,0.0000,28.0000,0.0000,28.0000,0.0000,91.0000,22.2127,68.7873,0.0000,120.0000,120.0000,0.0000,120.0000,115.0000,3.0000,112.0000,0.0000,362.0000,362.0000,0.0000,362.0000,13.0000,11.5190,1.4810,9.3367,33.0000,0.0000,33.0000,0.0000,106.0000,5.5800,100.4200,0.0000,12.0000,0.0000,12.0000,0.0000,117.0000,37.1810,79.8190,0.0000,36.0000,4.0000,32.0000,0.0000,44.0000,45.4809,0.0000,44.0000,486.0000,148.0000,338.0000,0.0000,361.0000,398.6973,0.0000,349.0000,49.0000,3.9280,45.0720,0.0000,2332.6499,2332.6499,0.0000,4567.2100,4567.2100,.0004,8635.3906,8635.3906,0.0000,17738.2891,17738.2910,0.0000,178.2800,178.2800,0.0000,338.4700,338.4700,0.0000
2005-08,1218.0000,1148.2370,71.0230,1062.9770,30393.6905,30393.6905,.0005,15.0000,15.0000,0.0000,15.0000,46.0000,46.0000,0.0000,46.0000,157.0000,157.0000,.0000,157.0000,16.0000,16.0000,0.0000,16.0000,12.0000,12.0000,0.0000,12.0000,52.0000,52.0000,0.0000,24.0000,5.0000,5.4200,0.0000,5.0000,24.0000,24.0000,0.0000,24.0000,5.0000,5.4200,0.0000,5.0000,33.0000,33.0000,0.0000,33.0000,11.0000,0.0000,11.0000,0.0000,29.0000,29.0000,0.0000,29.0000,80.0000,80.0000,0.0000,80.0000,43.0000,43.0000,0.0000,42.0000,133.0000,133.0000,0.0000,133.0000,5.0000,5.4200,0.0000,5.0000,11.0000,11.0000,0.0000,11.0000,32.0000,32.0000,0.0000,32.0000,5.0000,0.0000,5.0000,0.0000,52.0000,52.0000,0.0000,52.0000,13.0000,13.0000,0.0000,12.0000,19.0000,19.0000,0.0000,19.0000,212.0000,174.9770,37.0230,122.9770,190.0000,190.0000,.0000,188.0000,18.0000,0.0000,18.0000,0.0000,2332.6499,2332.6499,0.0000,3882.1299,3882.1299,.0000,8635.3906,8635.3896,.0005,15077.5400,15077.5410,0.0000,178.2800,178.2800,.0000,287.7000,287.7000,0.0000
2005-09,1534.0000,911.1703,633.5547,777.7521,25864.8999,25864.8999,.0000,17.0000,0.0000,17.0000,0.0000,51.0000,0.0000,51.0000,0.0000,257.0000,257.0000,.0000,257.0000,17.0000,0.2000,16.8000,0.0000,23.0000,0.0000,23.0000,0.0000,100.0000,34.1784,65.8216,2.6408,8.0000,6.1243,1.8757,3.1113,23.0000,0.3840,22.6160,0.0000,9.0000,1.0964,7.9036,0.0000,37.0000,0.0000,37.0000,0.0000,12.0000,0.0000,12.0000,0.0000,50.0000,0.0000,50.0000,0.0000,81.0000,81.0000,0.0000,81.0000,47.0000,2.0000,45.0000,0.0000,231.0000,231.0000,0.0000,231.0000,8.0000,4.8821,3.1179,0.0000,23.0000,0.0000,23.0000,0.0000,26.0000,5.5800,20.4200,0.0000,5.0000,0.0000,5.0000,0.0000,55.0000,0.0000,55.0000,0.0000,14.0000,2.0000,12.0000,0.0000,38.0000,38.0000,0.0000,38.0000,212.0000,67.0000,145.0000,0.0000,170.0000,180.7251,0.0000,165.0000,20.0000,0.0000,20.0000,0.0000,2332.6499,2332.6499,0.0000,2968.6797,2968.6797,.0000,8635.3896,8635.3896,0.0000,11529.8906,11529.8906,0.0000,178.2800,178.2800,0.0000,220.0100,220.0100,0.0000
2005-10,531.0000,533.6542,19.0000,487.0000,19071.7004,19071.7004,.0004,10.0000,10.0000,0.0000,10.0000,28.0000,28.0000,0.0000,28.0000,15.0000,17.4300,0.0000,15.0000,8.0000,8.0000,0.0000,8.0000,12.0000,12.0000,0.0000,12.0000,52.0000,52.0000,0.0000,35.0000,5.0000,5.0000,0.0000,5.0000,13.0000,13.0000,0.0000,13.0000,5.0000,5.0000,0.0000,5.0000,22.0000,22.0000,0.0000,22.0000,7.0000,0.0000,7.0000,0.0000,20.0000,20.0000,0.0000,20.0000,10.0000,11.4400,0.0000,10.0000,30.0000,30.0000,0.0000,30.0000,22.0000,23.9120,0.0000,22.0000,5.0000,5.0000,0.0000,5.0000,12.0000,12.0000,0.0000,12.0000,7.0000,7.0000,0.0000,7.0000,3.0000,3.0000,0.0000,3.0000,27.0000,27.0000,0.0000,27.0000,9.0000,9.0000,0.0000,8.0000,12.0000,14.4347,0.0000,12.0000,100.0000,100.0000,0.0000,95.0000,85.0000,98.4375,0.0000,83.0000,12.0000,0.0000,12.0000,0.0000,2332.6499,2332.6499,0.0000,1598.5200,1598.5200,0.0000,8635.3906,8635.3906,.0002,6208.3999,6208.3999,.0001,178.2800,178.2800,.0000,118.4600,118.4600,0.0000
2005-11,13.0000,12.5292,1.1708,10.8292,11146.3196,11146.3196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.1240,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2.8292,1.1708,1.8292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,2.0000,2.0880,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.4880,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3896,8635.3896,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,0.0000,0.0000,0.0000,0.0000
2005-12,0.0000,0.0000,0.0000,0.0000,11146.3205,11146.3205,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3906,8635.3906,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,.0000,0.0000,0.0000,0.0000
2006-01,0.0000,0.0000,0.0000,0.0000,11146.3205,11146.3195,.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3906,8635.3896,.0005,0.0000,0.0000,0.0000,178.2800,178.2800,.0000,0.0000,0.0000,0.0000
2006-02,0.0000,0.0000,0.0000,0.0000,11146.3195,11146.3195,.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,.0001,0.0000,0.0000,0.0000,8635.3896,8635.3896,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,0.0000,0.0000,0.0000,0.0000
2006-03,6.0000,6.2120,0.0000,6.0000,11146.3205,11146.3205,.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.1240,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0880,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2332.6499,2332.6499,0.0000,0.0000,0.0000,0.0000,8635.3906,8635.3906,0.0000,0.0000,0.0000,0.0000,178.2800,178.2800,.0000,0.0000,0.0000,0.0000
